,file_name,class,size
41402,4038.txt,car,1155
41403,4038.txt,car,3286
41404,4038.txt,car,6440
41405,4038.txt,car,19558
41406,4038.txt,mot,350
41407,4038.txt,per,1332
41408,4039.txt,car,25375
41409,4039.txt,car,1140
41410,4039.txt,per,1173
41411,4039.txt,car,3952
41412,4039.txt,per,492
41413,4039.txt,per,261
41414,4039.txt,per,583
41415,404.txt,car,1044
41416,404.txt,car,8640
41417,404.txt,per,200
41418,4040.txt,car,5103
41419,4040.txt,car,33292
41420,4040.txt,car,1596
41421,4041.txt,per,2236
41422,4041.txt,car,74908
41423,4041.txt,car,22576
41424,4041.txt,car,782
41425,4042.txt,car,42600
41426,4042.txt,tru,21726
41427,4042.txt,per,969
41428,4042.txt,car,17182
41429,4042.txt,car,567
41430,4043.txt,tru,21350
41431,4043.txt,car,20903
41432,4043.txt,car,1512
41433,4043.txt,car,17017
41434,4043.txt,per,736
41435,4044.txt,tru,2880
41436,4044.txt,tru,18020
41437,4044.txt,per,468
41438,4044.txt,car,20567
41439,4044.txt,car,4608
41440,4044.txt,car,14448
41441,4045.txt,tru,3381
41442,4045.txt,tru,15908
41443,4045.txt,car,4080
41444,4045.txt,car,27540
41445,4045.txt,car,23970
41446,4046.txt,car,283128
41447,4046.txt,car,29450
41448,4047.txt,car,95940
41449,4047.txt,car,36636
41450,4047.txt,car,10212
41451,4047.txt,tru,3380
41452,4047.txt,tru,14378
41453,4048.txt,car,126477
41454,4049.txt,per,703
41455,4049.txt,car,28820
41456,405.txt,car,650
41457,405.txt,car,5278
41458,405.txt,per,804
41459,405.txt,per,571
41460,4050.txt,mot,7992
41461,4050.txt,per,6251
41462,4050.txt,per,351
41463,4050.txt,per,832
41464,4050.txt,car,5673
41465,4050.txt,cyc,792
41466,4051.txt,car,158097
41467,4051.txt,car,1254
41468,4051.txt,car,2451
41469,4051.txt,car,2090
41470,4051.txt,per,385
41471,4051.txt,per,1259
41472,4051.txt,mot,3772
41473,4051.txt,per,290
41474,4052.txt,car,2035
41475,4052.txt,car,1980
41476,4052.txt,car,1092
41477,4052.txt,car,11280
41478,4052.txt,per,494
41479,4052.txt,mot,1938
41480,4052.txt,bus,311
41481,4053.txt,car,70511
41482,4053.txt,car,1972
41483,4053.txt,per,3298
41484,4053.txt,car,8080
41485,4053.txt,car,483
41486,4053.txt,car,2814
41487,4053.txt,mot,875
41488,4053.txt,per,233
41489,4053.txt,bus,294
41490,4054.txt,car,97356
41491,4054.txt,car,10336
41492,4054.txt,mot,486
41493,4054.txt,per,108
41494,4054.txt,car,957
41495,4054.txt,car,304
41496,4054.txt,car,1290
41497,4054.txt,bus,196
41498,4055.txt,per,5916
41499,4055.txt,per,3075
41500,4055.txt,per,3996
41501,4055.txt,mot,8319
41502,4055.txt,car,19967
41503,4055.txt,car,2397
41504,4055.txt,car,666
41505,4055.txt,car,759
41506,4055.txt,bus,168
41507,4055.txt,car,180
41508,4056.txt,car,6596
41509,4056.txt,per,2080
41510,4056.txt,per,666
41511,4056.txt,per,1617
41512,4056.txt,mot,2160
41513,4056.txt,car,6820
41514,4056.txt,car,450
41515,4056.txt,car,560
41516,4056.txt,bus,181
41517,4056.txt,car,140
41518,4056.txt,per,1200
41519,4057.txt,car,16168
41520,4057.txt,car,213030
41521,4057.txt,car,246
41522,4057.txt,car,450
41523,4057.txt,car,3572
41524,4057.txt,mot,962
41525,4057.txt,per,506
41526,4057.txt,per,440
41527,4057.txt,per,1665
41528,4057.txt,bus,240
41529,4058.txt,car,77922
41530,4058.txt,car,88134
41531,4058.txt,car,58692
41532,4058.txt,car,352
41533,4058.txt,car,2146
41534,4058.txt,mot,609
41535,4058.txt,per,312
41536,4058.txt,per,820
41537,4058.txt,bus,240
41538,4058.txt,car,120
41539,4059.txt,car,226567
41540,4059.txt,car,36413
41541,4059.txt,car,336
41542,4059.txt,car,15477
41543,4059.txt,car,1664
41544,4059.txt,mot,425
41545,4059.txt,per,196
41546,4059.txt,per,385
41547,4059.txt,per,245
41548,4059.txt,bus,288
41549,406.txt,per,1026
41550,406.txt,per,795
41551,406.txt,per,468
41552,406.txt,per,585
41553,406.txt,per,484
41554,406.txt,per,315
41555,406.txt,car,4000
41556,406.txt,car,483
41557,4060.txt,tru,259739
41558,4060.txt,car,5538
41559,4060.txt,car,71484
41560,4060.txt,car,1363
41561,4060.txt,per,186
41562,4060.txt,bus,384
41563,4060.txt,car,121
41564,4061.txt,car,2640
41565,4061.txt,car,23546
41566,4061.txt,tru,33767
41567,4061.txt,bus,544
41568,4061.txt,car,288
41569,4061.txt,car,272
41570,4062.txt,car,1247
41571,4062.txt,car,2691
41572,4062.txt,car,3168
41573,4062.txt,car,5300
41574,4062.txt,car,1620
41575,4062.txt,car,8906
41576,4062.txt,tru,6047
41577,4062.txt,car,340
41578,4062.txt,car,99
41579,4063.txt,car,8827
41580,4063.txt,car,528
41581,4063.txt,car,2627
41582,4063.txt,car,1085
41583,4063.txt,car,4300
41584,4063.txt,tru,1840
41585,4063.txt,car,140
41586,4064.txt,car,100142
41587,4064.txt,car,108150
41588,4064.txt,car,468
41589,4064.txt,car,1450
41590,4064.txt,car,672
41591,4064.txt,car,2294
41592,4064.txt,tru,783
41593,4064.txt,car,117
41594,4065.txt,per,4185
41595,4065.txt,car,119990
41596,4065.txt,car,21809
41597,4065.txt,car,21801
41598,4065.txt,car,814
41599,4065.txt,car,1400
41600,4065.txt,tru,399
41601,4065.txt,car,285
41602,4065.txt,car,374
41603,4066.txt,per,2175
41604,4066.txt,car,8526
41605,4066.txt,car,100166
41606,4066.txt,car,2496
41607,4066.txt,car,31974
41608,4066.txt,car,5760
41609,4066.txt,car,880
41610,4066.txt,car,522
41611,4066.txt,car,224
41612,4067.txt,car,100880
41613,4067.txt,car,2280
41614,4067.txt,car,4864
41615,4067.txt,car,25086
41616,4067.txt,car,627
41617,4067.txt,car,308
41618,4068.txt,per,7585
41619,4068.txt,car,11312
41620,4068.txt,mot,8858
41621,4068.txt,car,13311
41622,4068.txt,car,1722
41623,4068.txt,car,4823
41624,4068.txt,car,116564
41625,4068.txt,car,1247
41626,4069.txt,car,84924
41627,4069.txt,car,3821
41628,4069.txt,car,1836
41629,4069.txt,car,25288
41630,4069.txt,mot,1974
41631,4069.txt,per,2016
41632,4069.txt,car,3660
41633,4069.txt,car,1080
41634,4069.txt,car,759
41635,4069.txt,car,870
41636,407.txt,per,464
41637,407.txt,per,455
41638,407.txt,car,1188
41639,407.txt,car,3772
41640,407.txt,car,437
41641,407.txt,car,6588
41642,407.txt,per,231
41643,407.txt,per,324
41644,4070.txt,car,114072
41645,4070.txt,car,1715
41646,4070.txt,car,3315
41647,4070.txt,car,32750
41648,4070.txt,mot,918
41649,4070.txt,per,798
41650,4070.txt,car,1440
41651,4070.txt,car,456
41652,4070.txt,car,667
41653,4070.txt,car,506
41654,4071.txt,car,16434
41655,4071.txt,car,17700
41656,4071.txt,car,5060
41657,4071.txt,per,320
41658,4071.txt,car,961
41659,4071.txt,car,858
41660,4071.txt,car,225
41661,4071.txt,car,306
41662,4072.txt,car,201778
41663,4072.txt,car,46965
41664,4072.txt,car,2072
41665,4072.txt,car,5640
41666,4072.txt,car,609
41667,4072.txt,car,350
41668,4072.txt,car,108
41669,4073.txt,per,2975
41670,4073.txt,car,75117
41671,4073.txt,car,13365
41672,4073.txt,car,33768
41673,4073.txt,car,2925
41674,4073.txt,car,432
41675,4073.txt,car,1320
41676,4074.txt,per,840
41677,4074.txt,car,91732
41678,4074.txt,car,191600
41679,4074.txt,car,6384
41680,4074.txt,car,875
41681,4074.txt,car,9920
41682,4074.txt,car,374
41683,4074.txt,car,1961
41684,4075.txt,per,13806
41685,4075.txt,car,230279
41686,4075.txt,car,2632
41687,4075.txt,car,50142
41688,4075.txt,car,1440
41689,4075.txt,car,3872
41690,4075.txt,car,330
41691,4075.txt,car,462
41692,4076.txt,car,17343
41693,4076.txt,car,20706
41694,4076.txt,car,24344
41695,4076.txt,car,15244
41696,4076.txt,per,6075
41697,4076.txt,car,1144
41698,4076.txt,car,260
41699,4076.txt,car,216
41700,4077.txt,car,56447
41701,4077.txt,car,3591
41702,4077.txt,car,7446
41703,4077.txt,per,2914
41704,4077.txt,car,13024
41705,4077.txt,car,1716
41706,4077.txt,car,828
41707,4077.txt,car,238
41708,4078.txt,cyc,11009
41709,4078.txt,per,1794
41710,4078.txt,per,1340
41711,4078.txt,car,22950
41712,4078.txt,car,5152
41713,4078.txt,car,540
41714,4078.txt,car,3691
41715,4078.txt,car,546
41716,4078.txt,car,1039
41717,4078.txt,car,961
41718,4078.txt,car,224
41719,4079.txt,car,190704
41720,4079.txt,per,375
41721,4079.txt,per,685
41722,4079.txt,car,400
41723,4079.txt,car,598
41724,4079.txt,car,2240
41725,4079.txt,car,7080
41726,4079.txt,car,440
41727,4079.txt,car,571
41728,4079.txt,car,2014
41729,4079.txt,car,168
41730,408.txt,per,198
41731,408.txt,per,200
41732,408.txt,car,2170
41733,408.txt,car,3772
41734,408.txt,car,529
41735,408.txt,per,216
41736,408.txt,car,572
41737,408.txt,car,1260
41738,4080.txt,car,84975
41739,4080.txt,car,189104
41740,4080.txt,per,418
41741,4080.txt,car,20124
41742,4080.txt,car,1116
41743,4080.txt,car,3000
41744,4080.txt,car,1230
41745,4080.txt,car,304
41746,4080.txt,car,280
41747,4080.txt,car,208
41748,4081.txt,car,15865
41749,4081.txt,car,34194
41750,4081.txt,car,3290
41751,4081.txt,car,25270
41752,4081.txt,car,649
41753,4081.txt,car,1612
41754,4081.txt,car,918
41755,4081.txt,car,170
41756,4081.txt,car,160
41757,4081.txt,car,153
41758,4082.txt,car,10721
41759,4082.txt,car,9636
41760,4082.txt,car,136819
41761,4082.txt,car,1091
41762,4082.txt,car,7050
41763,4082.txt,car,966
41764,4082.txt,car,550
41765,4082.txt,car,418
41766,4083.txt,car,99428
41767,4083.txt,car,5650
41768,4083.txt,car,41860
41769,4083.txt,tru,1376
41770,4083.txt,car,693
41771,4083.txt,car,4386
41772,4083.txt,car,306
41773,4083.txt,car,3171
41774,4083.txt,car,300
41775,4083.txt,car,270
41776,4084.txt,tru,38000
41777,4084.txt,car,99875
41778,4084.txt,car,3237
41779,4084.txt,car,6720
41780,4084.txt,car,494
41781,4084.txt,car,2394
41782,4084.txt,car,1517
41783,4084.txt,car,204
41784,4085.txt,tru,123690
41785,4085.txt,per,2800
41786,4085.txt,tru,68242
41787,4085.txt,car,1824
41788,4085.txt,car,25190
41789,4085.txt,car,1488
41790,4085.txt,car,896
41791,4085.txt,car,2365
41792,4085.txt,car,352
41793,4086.txt,per,3059
41794,4086.txt,tru,83390
41795,4086.txt,tru,19126
41796,4086.txt,per,1620
41797,4086.txt,per,308
41798,4086.txt,car,10437
41799,4086.txt,car,1064
41800,4086.txt,car,285
41801,4086.txt,car,1091
41802,4086.txt,car,567
41803,4086.txt,car,1075
41804,4086.txt,car,4850
41805,4086.txt,car,2852
41806,4086.txt,car,4256
41807,4087.txt,per,1219
41808,4087.txt,per,1647
41809,4087.txt,car,41881
41810,4087.txt,tru,38544
41811,4087.txt,tru,11235
41812,4087.txt,car,117260
41813,4087.txt,mot,2698
41814,4087.txt,car,504
41815,4087.txt,car,888
41816,4087.txt,car,400
41817,4087.txt,car,665
41818,4087.txt,car,5936
41819,4087.txt,car,2204
41820,4087.txt,car,207
41821,4088.txt,car,33695
41822,4088.txt,car,115368
41823,4088.txt,car,166366
41824,4088.txt,tru,8787
41825,4088.txt,tru,12905
41826,4088.txt,car,726
41827,4088.txt,car,480
41828,4088.txt,car,3864
41829,4088.txt,car,286
41830,4089.txt,car,139376
41831,4089.txt,per,280
41832,4089.txt,car,32804
41833,4089.txt,car,7752
41834,4089.txt,car,48443
41835,4089.txt,tru,11959
41836,4089.txt,tru,5402
41837,4089.txt,car,336
41838,4089.txt,car,2680
41839,4089.txt,car,273
41840,409.txt,car,4080
41841,409.txt,car,700
41842,409.txt,car,480
41843,409.txt,car,589
41844,409.txt,tru,462
41845,409.txt,car,252
41846,409.txt,car,323
41847,4090.txt,tru,45144
41848,4090.txt,car,17226
41849,4090.txt,car,199133
41850,4090.txt,car,15372
41851,4090.txt,tru,8526
41852,4090.txt,tru,3445
41853,4090.txt,car,2128
41854,4090.txt,car,1995
41855,4090.txt,car,285
41856,4090.txt,car,171
41857,4091.txt,tru,93708
41858,4091.txt,car,164220
41859,4091.txt,car,7802
41860,4091.txt,car,11537
41861,4091.txt,tru,6142
41862,4091.txt,tru,2451
41863,4091.txt,car,883
41864,4091.txt,car,1650
41865,4091.txt,car,189
41866,4091.txt,car,144
41867,4092.txt,tru,111649
41868,4092.txt,car,123785
41869,4092.txt,car,6039
41870,4092.txt,car,2911
41871,4092.txt,car,34510
41872,4092.txt,tru,880
41873,4092.txt,tru,4026
41874,4092.txt,car,1470
41875,4093.txt,car,81286
41876,4093.txt,car,182988
41877,4093.txt,tru,60326
41878,4093.txt,car,4131
41879,4093.txt,tru,3248
41880,4093.txt,car,14076
41881,4093.txt,car,1276
41882,4093.txt,tru,490
41883,4094.txt,per,11596
41884,4094.txt,car,88242
41885,4094.txt,car,43605
41886,4094.txt,car,5986
41887,4094.txt,tru,15609
41888,4094.txt,mot,2078
41889,4094.txt,car,800
41890,4095.txt,per,2442
41891,4095.txt,per,10362
41892,4095.txt,per,58487
41893,4095.txt,mot,1081
41894,4095.txt,tru,16385
41895,4095.txt,car,4838
41896,4095.txt,car,598
41897,4095.txt,car,2800
41898,4095.txt,car,27864
41899,4095.txt,car,864
41900,4096.txt,car,14218
41901,4096.txt,tru,34710
41902,4096.txt,per,2970
41903,4096.txt,per,1104
41904,4096.txt,per,12567
41905,4096.txt,mot,1476
41906,4096.txt,car,1505
41907,4096.txt,car,1440
41908,4096.txt,car,11921
41909,4096.txt,car,1216
41910,4096.txt,tru,1480
41911,4096.txt,tru,10146
41912,4096.txt,per,2448
41913,4096.txt,car,320
41914,4097.txt,car,169092
41915,4097.txt,tru,111540
41916,4097.txt,tru,6660
41917,4097.txt,tru,1406
41918,4097.txt,car,868
41919,4097.txt,car,7050
41920,4097.txt,per,5265
41921,4097.txt,per,2068
41922,4097.txt,car,775
41923,4097.txt,car,861
41924,4098.txt,tru,102564
41925,4098.txt,tru,118864
41926,4098.txt,per,2184
41927,4098.txt,per,4263
41928,4098.txt,car,441
41929,4098.txt,car,4940
41930,4098.txt,car,15400
41931,4098.txt,mot,1156
41932,4098.txt,car,2370
41933,4098.txt,tru,1332
41934,4099.txt,per,3024
41935,4099.txt,per,2926
41936,4099.txt,tru,62250
41937,4099.txt,tru,3776
41938,4099.txt,car,4136
41939,4099.txt,mot,337
41940,4099.txt,tru,117292
41941,4099.txt,car,4787
41942,4099.txt,car,4836
41943,4099.txt,car,3844
41944,4099.txt,car,360
41945,41.txt,car,1088
41946,41.txt,car,2963
41947,410.txt,car,3150
41948,410.txt,car,5278
41949,410.txt,car,837
41950,410.txt,car,285
41951,410.txt,tru,256
41952,410.txt,car,180
41953,410.txt,car,238
41954,4100.txt,tru,94464
41955,4100.txt,car,2030
41956,4100.txt,tru,4130
41957,4100.txt,mot,231
41958,4100.txt,per,1932
41959,4100.txt,per,2485
41960,4100.txt,tru,36208
41961,4100.txt,car,3500
41962,4100.txt,car,3691
41963,4100.txt,car,1734
41964,4101.txt,car,5586
41965,4101.txt,tru,81048
41966,4101.txt,tru,3920
41967,4101.txt,tru,20293
41968,4101.txt,car,2408
41969,4101.txt,car,2184
41970,4101.txt,per,1210
41971,4101.txt,per,1334
41972,4101.txt,mot,483
41973,4101.txt,car,2730
41974,4101.txt,car,783
41975,4102.txt,tru,17168
41976,4102.txt,tru,27936
41977,4102.txt,car,1540
41978,4102.txt,car,1505
41979,4102.txt,tru,12180
41980,4102.txt,per,688
41981,4102.txt,per,704
41982,4102.txt,mot,440
41983,4102.txt,per,1080
41984,4102.txt,car,28424
41985,4102.txt,tru,1457
41986,4102.txt,car,496
41987,4102.txt,car,1190
41988,4102.txt,car,2597
41989,4102.txt,car,880
41990,4103.txt,tru,7700
41991,4103.txt,tru,13888
41992,4103.txt,car,980
41993,4103.txt,car,1085
41994,4103.txt,car,11180
41995,4103.txt,car,81918
41996,4103.txt,tru,102375
41997,4103.txt,car,2318
41998,4103.txt,car,656
41999,4103.txt,tru,580
42000,4104.txt,car,57138
42001,4104.txt,car,86545
42002,4104.txt,car,750
42003,4104.txt,car,720
42004,4104.txt,tru,34668
42005,4104.txt,tru,5060
42006,4104.txt,car,5170
42007,4105.txt,car,107535
42008,4105.txt,car,28680
42009,4105.txt,car,15130
42010,4105.txt,car,567
42011,4105.txt,car,525
42012,4105.txt,car,2166
42013,4105.txt,tru,3192
42014,4105.txt,tru,9975
42015,4106.txt,car,74404
42016,4106.txt,car,12078
42017,4106.txt,car,7433
42018,4106.txt,car,1218
42019,4106.txt,car,437
42020,4106.txt,car,378
42021,4106.txt,car,3743
42022,4106.txt,car,21244
42023,4106.txt,tru,1053
42024,4106.txt,tru,4092
42025,4106.txt,car,336
42026,4107.txt,car,83583
42027,4107.txt,car,91707
42028,4107.txt,car,13188
42029,4107.txt,car,1140
42030,4107.txt,car,736
42031,4107.txt,car,1190
42032,4107.txt,car,5100
42033,4107.txt,tru,1872
42034,4107.txt,car,2242
42035,4107.txt,tru,736
42036,4107.txt,car,306
42037,4108.txt,tru,78090
42038,4108.txt,car,119113
42039,4108.txt,car,17954
42040,4108.txt,car,3220
42041,4108.txt,car,468
42042,4108.txt,tru,1140
42043,4108.txt,car,571
42044,4108.txt,car,1672
42045,4108.txt,car,12264
42046,4108.txt,car,270
42047,4108.txt,tru,312
42048,4108.txt,car,924
42049,4108.txt,car,255
42050,4108.txt,car,220
42051,4109.txt,car,37213
42052,4109.txt,car,80993
42053,4109.txt,tru,42129
42054,4109.txt,car,4266
42055,4109.txt,car,3086
42056,4109.txt,car,34716
42057,4109.txt,tru,700
42058,4109.txt,car,506
42059,4109.txt,tru,384
42060,4109.txt,car,1386
42061,4109.txt,car,352
42062,4109.txt,car,207
42063,4109.txt,car,180
42064,4109.txt,car,352
42065,4109.txt,car,720
42066,411.txt,per,1106
42067,411.txt,car,1769
42068,411.txt,car,6992
42069,411.txt,car,1013
42070,411.txt,car,180
42071,411.txt,car,112
42072,411.txt,car,154
42073,411.txt,tru,142
42074,411.txt,per,216
42075,411.txt,per,231
42076,4110.txt,car,74836
42077,4110.txt,car,34710
42078,4110.txt,tru,264
42079,4110.txt,tru,10530
42080,4110.txt,tru,567
42081,4110.txt,car,753
42082,4110.txt,car,1369
42083,4110.txt,car,504
42084,4110.txt,car,1326
42085,4110.txt,car,5760
42086,4110.txt,car,266
42087,4110.txt,car,252
42088,4111.txt,car,85902
42089,4111.txt,car,7865
42090,4111.txt,car,1558
42091,4111.txt,car,11985
42092,4111.txt,tru,2805
42093,4111.txt,car,1215
42094,4111.txt,car,1100
42095,4111.txt,car,980
42096,4111.txt,car,2792
42097,4111.txt,car,609
42098,4111.txt,car,567
42099,4111.txt,car,396
42100,4111.txt,car,209
42101,4111.txt,car,144
42102,4112.txt,car,119822
42103,4112.txt,car,18537
42104,4112.txt,car,2706
42105,4112.txt,car,3869
42106,4112.txt,car,840
42107,4112.txt,car,1302
42108,4112.txt,tru,1365
42109,4112.txt,car,588
42110,4112.txt,car,308
42111,4112.txt,car,294
42112,4113.txt,car,21930
42113,4113.txt,car,73628
42114,4113.txt,car,20685
42115,4113.txt,tru,837
42116,4113.txt,car,1410
42117,4113.txt,car,1260
42118,4113.txt,car,2968
42119,4113.txt,car,345
42120,4114.txt,per,1380
42121,4114.txt,car,14848
42122,4114.txt,car,23968
42123,4114.txt,car,39050
42124,4114.txt,car,4346
42125,4114.txt,tru,597
42126,4114.txt,car,782
42127,4114.txt,car,675
42128,4114.txt,car,912
42129,4115.txt,car,115900
42130,4115.txt,car,35217
42131,4115.txt,car,7865
42132,4115.txt,car,9280
42133,4115.txt,car,336
42134,4115.txt,car,540
42135,4115.txt,car,1836
42136,4115.txt,car,493
42137,4115.txt,car,374
42138,4116.txt,car,36907
42139,4116.txt,car,30624
42140,4116.txt,car,13987
42141,4116.txt,car,3311
42142,4116.txt,car,1026
42143,4116.txt,car,357
42144,4116.txt,car,276
42145,4116.txt,car,336
42146,4116.txt,car,300
42147,4117.txt,car,111281
42148,4117.txt,car,17864
42149,4117.txt,car,1749
42150,4117.txt,car,8645
42151,4117.txt,car,6533
42152,4117.txt,car,484
42153,4117.txt,car,266
42154,4118.txt,per,2016
42155,4118.txt,car,11845
42156,4118.txt,car,38988
42157,4118.txt,car,3640
42158,4118.txt,car,1638
42159,4118.txt,car,57166
42160,4118.txt,car,925
42161,4118.txt,car,304
42162,4119.txt,per,1218
42163,4119.txt,per,13206
42164,4119.txt,car,9933
42165,4119.txt,car,21624
42166,4119.txt,per,1292
42167,4119.txt,car,2380
42168,4119.txt,car,9167
42169,4119.txt,car,2862
42170,4119.txt,car,504
42171,4119.txt,car,272
42172,412.txt,car,1204
42173,412.txt,car,9315
42174,412.txt,per,374
42175,412.txt,per,408
42176,412.txt,mot,1092
42177,4120.txt,per,4794
42178,4120.txt,per,816
42179,4120.txt,car,44556
42180,4120.txt,car,8190
42181,4120.txt,car,8448
42182,4120.txt,car,1702
42183,4120.txt,car,4224
42184,4120.txt,car,2392
42185,4120.txt,per,280
42186,4120.txt,car,2508
42187,4120.txt,car,2340
42188,4120.txt,car,5704
42189,4120.txt,car,630
42190,4121.txt,car,6106
42191,4121.txt,car,44640
42192,4121.txt,car,408
42193,4121.txt,car,1300
42194,4121.txt,car,2550
42195,4121.txt,car,4783
42196,4121.txt,per,688
42197,4121.txt,per,1365
42198,4121.txt,car,8924
42199,4121.txt,car,390
42200,4121.txt,car,1900
42201,4121.txt,car,1850
42202,4121.txt,car,3233
42203,4121.txt,car,630
42204,4122.txt,car,35315
42205,4122.txt,car,19690
42206,4122.txt,car,1845
42207,4122.txt,car,3240
42208,4122.txt,per,420
42209,4122.txt,per,714
42210,4122.txt,car,341
42211,4122.txt,car,1062
42212,4122.txt,car,378
42213,4122.txt,car,5180
42214,4122.txt,car,1518
42215,4122.txt,car,1333
42216,4122.txt,car,2173
42217,4122.txt,car,580
42218,4123.txt,car,2580
42219,4123.txt,car,22570
42220,4123.txt,car,46980
42221,4123.txt,per,374
42222,4123.txt,per,492
42223,4123.txt,car,1083
42224,4123.txt,car,1584
42225,4123.txt,car,2520
42226,4123.txt,car,10509
42227,4123.txt,car,4088
42228,4123.txt,car,1120
42229,4123.txt,car,1053
42230,4123.txt,car,1665
42231,4123.txt,car,504
42232,4124.txt,per,330
42233,4124.txt,per,390
42234,4124.txt,car,1000
42235,4124.txt,car,1575
42236,4124.txt,car,7480
42237,4124.txt,car,36024
42238,4124.txt,car,3312
42239,4124.txt,car,961
42240,4124.txt,car,950
42241,4124.txt,car,1394
42242,4124.txt,car,8352
42243,4124.txt,car,8925
42244,4124.txt,car,12672
42245,4124.txt,car,17100
42246,4124.txt,car,1845
42247,4125.txt,car,2623
42248,4125.txt,per,279
42249,4125.txt,car,1440
42250,4125.txt,per,350
42251,4125.txt,car,31950
42252,4125.txt,car,6832
42253,4125.txt,car,7192
42254,4125.txt,car,9170
42255,4125.txt,car,10730
42256,4125.txt,car,1248
42257,4125.txt,car,1045
42258,4125.txt,car,1312
42259,4125.txt,car,3402
42260,4125.txt,car,1540
42261,4125.txt,mot,1014
42262,4125.txt,car,875
42263,4125.txt,car,925
42264,4126.txt,per,288
42265,4126.txt,car,37149
42266,4126.txt,car,1166
42267,4126.txt,car,1426
42268,4126.txt,mot,1023
42269,4126.txt,car,5512
42270,4126.txt,car,5724
42271,4126.txt,car,6785
42272,4126.txt,car,7680
42273,4126.txt,car,2166
42274,4126.txt,car,782
42275,4126.txt,car,816
